Area,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
Nepal,Urban population,1000 persons,227.119,237.987,249.028,260.283,271.842,283.756,296.087,308.847,322.106,335.885,350.23,365.019,375.07,385.507,396.428,407.893,419.975,432.689,446.051,460.026,474.634,490.319,524.69,561.542,601.158,643.695,689.393,738.332,790.875,847.226,907.698,972.247,1032.498,1096.415,1164.017,1235.18,1309.992,1388.712,1472.441,1562.44,1660.139,1766.641,1894.744,2031.92,2176.985,2328.505,2486.126,2649.656,2819.657,2996.429,3180.501,3369.88,3498.199,3627.212,3756.147,3884.136,4010.912,4136.836,4263.906,4394.555,4531.339,4675.252,4827.029,4985.633,5149.63,5317.799,5489.899,5666.428,5847.671,6034.147,6226.233,6423.994,6627.181,6835.484,7048.429,7265.589,7486.768,7711.85,7940.583,8172.698,8407.931,8646.017,8886.728,9129.895,9375.376,9622.95,9872.166,10122.243,10374.453,10628.277,10883.768,11140.869,11399.416,11659.237,11920.095,12181.771,12444.072,12706.83,12969.864,13232.998,13496.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Total Population - Both sexes,1000 persons,10042.043,10167.534,10297.984,10432.301,10569.688,10709.63,10851.92,10996.635,11144.07,11294.689,11448.817,11606.402,11766.726,11928.361,12089.385,12248.344,12404.193,12556.839,12706.787,12855.007,13001.943,13147.932,13291.873,13431.182,13562.438,13683.291,13793.11,13892.917,13984.06,14068.593,14148.415,14223.763,14295.217,14365.385,14437.506,14513.949,14595.755,14682.649,14774.038,14868.655,14965.448,15064.519,15165.862,15268.006,15369.12,15467.851,15563.255,15655.475,15745.647,15835.523,15926.188,16018.114,16110.355,16200.951,16287.182,16367.158,16440.097,16506.655,16568.104,16626.373,16682.917,16738.193,16791.84,16843.502,16892.523,16938.499,16981.295,17021.347,17059.56,17097.13,17134.872,17173.099,17211.447,17249.265,17285.567,17319.579,17351.066,17380.064,17406.366,17429.835,17450.322,17467.695,17481.791,17492.409,17499.315,17502.352,17501.491,17496.761,17488.287,17476.232,17460.757,17441.989,17420.065,17395.268,17367.949,17338.42,17306.923,17273.635,17238.806,17202.636,17165.372,17127.205,17088.395,17049.228,17010.048,16971.148,16932.724,16894.921,16857.92,16821.902,16787.011,16753.308,16720.863,16689.781,16660.132,16631.947,16605.239,16579.885,16555.702,16532.397,16509.737,16487.6,16465.879,16444.296,16422.494,16400.21,16377.334,16353.837,16329.607,16304.609,16278.809,16252.171,16224.751,16196.756,16168.528,16140.316,16112.211,16084.249,16056.494,16029.051,16001.97,15975.321,15949.137,15923.476,15898.365,15873.835,15849.877,15826.5,15803.678,15781.402,15759.618
Netherlands,Total Population - Male,1000 persons,5005.355,5067.123,5131.41,5197.586,5265.225,5334.07,5404.099,5475.426,5548.376,5623.323,5700.582,5780.171,5861.666,5944.116,6026.26,6107.104,6186.045,6263.031,6338.346,6412.551,6485.9,6558.611,6630.041,6698.638,6762.349,6819.806,6870.611,6915.436,6955.251,6991.505,7025.478,7057.39,7087.57,7117.513,7149.023,7183.442,7221.343,7262.604,7306.9,7353.605,7402.106,7452.541,7504.803,7557.784,7610.032,7660.507,7708.554,7754.381,7798.861,7843.346,7888.74,7935.343,7982.573,8029.37,8074.227,8116.075,8154.564,8190.04,8223,8254.242,8284.404,8313.584,8341.69,8368.806,8395.012,8420.387,8444.976,8468.84,8492.088,8514.835,8537.145,8559.054,8580.477,8601.196,8620.889,8639.322,8656.391,8672.071,8686.293,8699.001,8710.14,8719.667,8727.523,8733.625,8737.87,8740.195,8740.597,8739.093,8735.767,8730.685,8723.93,8715.578,8705.691,8694.418,8681.912,8668.328,8653.784,8638.383,8622.235,8605.465,8588.179,8570.496,8552.529,8534.442,8516.406,8498.586,8481.067,8463.928,8447.24,8431.096,8415.549,8400.643,8386.383,8372.794,8359.871,8347.61,8335.996,8324.973,8314.422,8304.149,8294.013,8283.963,8273.945,8263.819,8253.459,8242.727,8231.594,8220.044,8208.042,8195.584,8182.671,8169.299,8155.485,8141.37,8127.132,8112.91,8098.753,8084.679,8070.726,8056.925,8043.278,8029.827,8016.608,8003.646,7990.961,7978.6,7966.532,7954.796,7943.35,7932.199,7921.285
Netherlands,Total Population - Female,1000 persons,5036.696,5100.418,5166.576,5234.71,5304.462,5375.551,5447.826,5521.2,5595.698,5671.361,5748.233,5826.227,5905.064,5984.243,6063.126,6141.229,6218.144,6293.81,6368.441,6442.455,6516.041,6589.324,6661.835,6732.549,6800.082,6863.481,6922.499,6977.484,7028.799,7077.092,7122.932,7166.367,7207.639,7247.875,7288.487,7330.505,7374.406,7420.058,7467.131,7515.054,7563.336,7611.981,7661.053,7710.221,7759.089,7807.345,7854.698,7901.101,7946.789,7992.179,8037.448,8082.769,8127.782,8171.578,8212.956,8251.078,8285.527,8316.612,8345.105,8372.137,8398.523,8424.607,8450.16,8474.706,8497.505,8518.105,8536.309,8552.503,8567.472,8582.288,8597.728,8614.04,8630.972,8648.073,8664.675,8680.25,8694.674,8707.989,8720.072,8730.836,8740.177,8748.026,8754.264,8758.78,8761.447,8762.161,8760.894,8757.667,8752.52,8745.547,8736.831,8726.409,8714.377,8700.859,8686.044,8670.094,8653.137,8635.265,8616.573,8597.179,8577.191,8556.709,8535.86,8514.784,8493.643,8472.563,8451.652,8430.996,8410.681,8390.809,8371.457,8352.661,8334.48,8316.994,8300.263,8284.34,8269.227,8254.905,8241.278,8228.249,8215.712,8203.64,8191.94,8180.472,8169.039,8157.488,8145.742,8133.785,8121.568,8109.033,8096.14,8082.881,8069.268,8055.39,8041.398,8027.412,8013.457,7999.567,7985.766,7972.125,7958.692,7945.486,7932.532,7919.834,7907.398,7895.238,7883.337,7871.709,7860.333,7849.206,7838.332
Netherlands,Rural population,1000 persons,4404.877,4418.076,4437.708,4458.233,4479.126,4500.194,4521.279,4542.553,4563.96,4585.721,4607.885,4640.253,4682.733,4725.178,4766.794,4807.107,4845.631,4882.379,4917.534,4951.582,4984.609,5007.673,5020.025,5029.983,5036.153,5037.811,5034.774,5027.702,5017,5003.546,4988.017,4963.591,4930.294,4896.302,4862.653,4830.363,4799.495,4769.987,4741.521,4713.895,4686.515,4620.459,4515.909,4412.465,4309.145,4205.891,4102.433,3999.507,3897.023,3795.703,3695.706,3551.153,3364.924,3184.995,3010.783,2842.946,2690.294,2552.168,2418.707,2279.916,2146.443,2028.656,1915.976,1820.817,1741.23,1664.62,1590.832,1520.119,1453.872,1391.913,1333.967,1279.787,1229.122,1181.714,1137.312,1095.696,1056.683,1020.112,985.827,953.686,923.556,895.316,868.854,844.059,820.832,799.082,778.729,759.706,741.952,725.414,710.043,695.788,682.61,670.48,658.47,646.603,634.887,623.327,611.93,600.698,589.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Urban population,1000 persons,5637.166,5749.458,5860.276,5974.068,6090.562,6209.436,6330.641,6454.082,6580.11,6708.968,6840.932,6966.149,7083.993,7203.183,7322.591,7441.237,7558.562,7674.46,7789.253,7903.425,8017.334,8140.259,8271.848,8401.199,8526.285,8645.48,8758.336,8865.215,8967.06,9065.047,9160.398,9260.172,9364.923,9469.083,9574.853,9683.586,9796.26,9912.662,10032.517,10154.76,10278.933,10444.06,10649.953,10855.541,11059.975,11261.96,11460.822,11655.968,11848.624,12039.82,12230.482,12466.961,12745.431,13015.956,13276.399,13524.212,13749.928,13954.888,14150.027,14347.01,14536.474,14708.346,14873.119,15018.882,15148.126,15273.879,15396.498,15515.819,15630.587,15740.995,15847.281,15949.752,16048.486,16143.184,16233.37,16318.658,16398.959,16474.355,16544.773,16610.174,16670.53,16725.828,16776.048,16821.057,16860.751,16895.053,16924.017,16947.793,16966.577,16980.636,16990.243,16995.549,16996.773,16994.325,16989.59,16982.955,16974.645,16964.819,16953.66,16941.31,16927.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands Antilles (former),Total Population - Both sexes,1000 persons,113.805,118.693,122.814,126.374,129.505,132.347,134.98,137.438,139.784,141.992,144.045,146.008,147.902,149.841,151.953,154.321,156.981,159.898,162.977,166.003,168.912,171.686,174.33,176.714,178.746,180.333,181.417,182.141,182.619,183.234,184.159,185.354,186.797,188.807,191.804,195.954,201.491,208.153,215.079,221.079,225.36,227.595,228.078,227.199,225.613,223.837,221.974,220.026,218.16,216.574,215.459,214.832,214.774,215.551,217.5,220.768,225.554,231.665,238.47,245.157,251.116,256.155,260.348,263.872,267.006,269.936,272.693,275.186,277.483,279.64,281.735,283.793,285.817,287.813,289.746,291.609,293.424,295.213,296.928,298.588,300.22,301.793,303.321,304.786,306.214,307.582,308.903,310.156,311.368,312.524,313.619,314.67,315.67,316.625,317.532,318.398,319.231,319.994,320.74,321.44,322.101,322.733,323.352,323.929,324.492,325.037,325.59,326.119,326.652,327.191,327.713,328.289,328.838,329.421,329.995,330.577,331.194,331.816,332.444,333.071,333.72,334.367,335.013,335.65,336.281,336.899,337.533,338.126,338.709,339.268,339.843,340.372,340.874,341.363,341.83,342.271,342.699,343.086,343.48,343.85,344.211,344.551,344.867,345.196,345.491,345.8,346.1,346.384,346.659,346.943,347.202
Netherlands Antilles (former),Total Population - Male,1000 persons,50.015,52.374,54.325,55.996,57.447,58.759,59.962,61.068,62.067,62.928,63.624,64.159,64.577,64.952,65.393,65.997,66.783,67.734,68.759,69.78,70.706,71.547,72.304,72.929,73.362,73.565,73.49,73.177,72.754,72.376,72.184,72.218,72.437,72.741,72.935,72.919,72.644,72.149,71.53,70.91,70.382,69.985,69.687,69.375,68.895,68.138,67.083,65.795,64.42,63.121,62.046,61.217,60.617,60.332,60.441,60.999,62.043,63.522,65.266,67.001,68.55,69.847,70.924,71.806,72.561,73.231,73.822,74.299,74.711,75.084,75.469,75.856,76.256,76.658,77.057,77.444,77.81,78.176,78.538,78.876,79.219,79.547,79.867,80.185,80.48,80.774,81.052,81.32,81.584,81.833,82.062,82.286,82.507,82.709,82.905,83.09,83.268,83.436,83.603,83.757,83.902,84.052,84.195,84.338,84.479,84.62,84.765,84.914,85.063,85.209,85.365,85.518,85.684,85.844,86,86.167,86.328,86.494,86.652,86.801,86.958,87.107,87.237,87.373,87.492,87.606,87.703,87.798,87.871,87.932,87.989,88.025,88.048,88.061,88.06,88.054,88.035,88.012,87.974,87.926,87.882,87.83,87.769,87.707,87.643,87.575,87.507,87.443,87.375,87.313,87.252
Netherlands Antilles (former),Total Population - Female,1000 persons,50.166,52.192,53.961,55.512,56.902,58.163,59.32,60.396,61.414,62.379,63.317,64.225,65.108,66.003,66.923,67.882,68.867,69.885,70.918,71.939,72.933,73.904,74.844,75.686,76.324,76.696,76.75,76.534,76.188,75.899,75.813,75.987,76.371,76.846,77.25,77.456,77.421,77.179,76.823,76.505,76.297,76.258,76.331,76.391,76.237,75.742,74.887,73.739,72.448,71.181,70.101,69.188,68.465,68.09,68.272,69.137,70.769,73.057,75.738,78.363,80.638,82.462,83.888,84.984,85.871,86.619,87.233,87.687,88.042,88.339,88.631,88.94,89.275,89.619,89.942,90.247,90.526,90.788,91.042,91.269,91.484,91.682,91.861,92.023,92.161,92.282,92.378,92.462,92.526,92.559,92.578,92.582,92.561,92.519,92.466,92.392,92.307,92.201,92.079,91.961,91.821,91.679,91.534,91.386,91.229,91.079,90.935,90.798,90.66,90.528,90.402,90.295,90.192,90.091,90.005,89.925,89.859,89.799,89.741,89.691,89.65,89.6,89.561,89.523,89.49,89.446,89.412,89.373,89.333,89.294,89.252,89.202,89.14,89.08,89.015,88.955,88.883,88.818,88.745,88.672,88.599,88.513,88.438,88.355,88.271,88.192,88.112,88.029,87.947,87.874,87.789
Netherlands Antilles (former),Rural population,1000 persons,31.564,32.428,33.054,33.504,33.819,34.036,34.176,34.258,34.286,34.259,34.178,34.055,33.896,33.729,33.587,33.485,33.424,33.403,33.392,33.361,33.289,33.179,33.044,32.857,32.579,32.196,31.694,31.095,30.454,29.853,29.339,28.943,28.645,28.384,28.101,27.75,27.315,26.817,26.297,25.806,25.381,25.032,24.417,23.4,22.369,21.285,20.146,18.992,17.855,16.788,15.822,15.274,15.235,15.279,15.483,15.885,16.52,17.365,18.333,19.306,20.19,20.955,21.599,22.137,22.605,23.027,23.404,23.724,23.992,24.223,24.423,24.6,24.749,24.874,24.969,25.035,25.072,25.081,25.063,25.016,24.941,24.837,24.705,24.547,24.363,24.153,23.919,23.659,23.396,23.129,22.859,22.593,22.325,22.056,21.791,21.524,21.258,20.997,20.735,20.476,20.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands Antilles (former),Urban population,1000 persons,77.236,81.097,84.454,87.438,90.144,92.658,95.04,97.312,99.515,101.631,103.67,105.64,107.586,109.561,111.683,113.987,116.499,119.217,122.047,124.853,127.568,130.189,132.712,135.03,137.028,138.646,139.783,140.515,141.059,141.808,142.963,144.608,146.643,148.968,151.386,153.68,155.827,157.839,159.694,161.363,162.858,164.17,165.628,167.146,168.09,168.339,167.854,166.77,165.297,163.776,162.489,161.13,159.662,158.836,159.032,160.443,163.232,167.221,171.987,176.905,181.482,185.608,189.363,192.703,195.675,198.303,200.523,202.333,203.839,205.234,206.648,208.133,209.648,211.192,212.725,214.205,215.643,217.082,218.5,219.88,221.235,222.561,223.863,225.147,226.405,227.648,228.86,230.043,231.206,232.33,233.42,234.496,235.537,236.558,237.556,238.537,239.495,240.452,241.385,242.296,243.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,Total Population - Both sexes,1000 persons,64.825,64.256,64.408,65.126,66.278,67.748,69.468,71.376,73.449,75.678,78.056,80.584,83.218,85.905,88.579,91.2,93.686,96.071,98.609,101.62,105.324,109.83,114.984,120.432,125.642,130.264,134.173,137.47,140.273,142.768,145.144,147.405,149.535,151.626,153.747,155.982,158.346,160.872,163.657,166.787,170.336,174.336,178.759,183.48,188.365,193.293,198.24,203.187,208.056,212.776,217.269,221.493,225.482,229.244,232.883,236.442,239.93,243.331,246.695,250.085,253.527,257.054,260.653,264.242,267.739,271.065,274.191,277.15,279.993,282.75,285.498,288.218,290.915,293.584,296.205,298.786,301.317,303.805,306.251,308.66,311.024,313.355,315.637,317.874,320.069,322.21,324.295,326.329,328.296,330.202,332.044,333.812,335.516,337.148,338.699,340.188,341.594,342.93,344.19,345.382,346.51,347.557,348.551,349.477,350.339,351.152,351.911,352.614,353.268,353.892,354.475,355.036,355.564,356.057,356.53,356.972,357.391,357.785,358.154,358.494,358.813,359.105,359.371,359.605,359.821,360.006,360.154,360.277,360.371,360.432,360.452,360.449,360.409,360.337,360.237,360.108,359.943,359.765,359.553,359.325,359.085,358.814,358.54,358.253,357.952,357.639,357.318,356.993,356.658,356.324,355.99
New Caledonia,Total Population - Male,1000 persons,34.133,33.818,33.892,34.277,34.891,35.68,36.602,37.617,38.714,39.896,41.148,42.473,43.846,45.242,46.617,47.957,49.213,50.405,51.67,53.184,55.059,57.366,60.03,62.831,65.507,67.848,69.78,71.381,72.705,73.864,74.942,75.962,76.916,77.846,78.804,79.832,80.938,82.134,83.484,85.059,86.896,89.03,91.432,93.988,96.557,99.033,101.377,103.61,105.744,107.815,109.831,111.816,113.749,115.618,117.438,119.218,120.949,122.636,124.298,125.996,127.734,129.54,131.386,133.227,135.004,136.673,138.2,139.618,140.942,142.226,143.498,144.779,146.053,147.298,148.541,149.745,150.929,152.087,153.235,154.364,155.472,156.562,157.64,158.691,159.722,160.745,161.73,162.696,163.647,164.565,165.451,166.317,167.152,167.952,168.729,169.476,170.185,170.863,171.503,172.128,172.709,173.269,173.806,174.304,174.781,175.234,175.668,176.065,176.448,176.818,177.163,177.496,177.809,178.111,178.4,178.673,178.928,179.165,179.394,179.603,179.792,179.97,180.13,180.271,180.393,180.5,180.592,180.657,180.706,180.737,180.743,180.737,180.702,180.658,180.599,180.513,180.419,180.318,180.192,180.06,179.926,179.782,179.63,179.479,179.318,179.159,178.996,178.834,178.669,178.502,178.346
New Caledonia,Total Population - Female,1000 persons,30.69,30.441,30.517,30.851,31.382,32.063,32.867,33.757,34.728,35.776,36.911,38.108,39.368,40.659,41.955,43.237,44.475,45.667,46.939,48.444,50.264,52.457,54.954,57.595,60.141,62.421,64.389,66.082,67.557,68.906,70.199,71.438,72.619,73.779,74.948,76.153,77.412,78.739,80.171,81.723,83.439,85.306,87.327,89.493,91.809,94.263,96.86,99.575,102.321,104.967,107.432,109.683,111.733,113.633,115.443,117.223,118.975,120.696,122.398,124.086,125.795,127.526,129.271,131.012,132.728,134.389,135.99,137.541,139.044,140.531,141.993,143.438,144.871,146.283,147.669,149.041,150.387,151.71,153.015,154.294,155.555,156.789,158.002,159.195,160.349,161.473,162.567,163.624,164.647,165.639,166.585,167.504,168.366,169.188,169.973,170.714,171.416,172.068,172.684,173.256,173.786,174.291,174.75,175.168,175.555,175.916,176.242,176.544,176.82,177.076,177.316,177.541,177.745,177.947,178.133,178.307,178.466,178.616,178.763,178.898,179.022,179.138,179.238,179.338,179.428,179.504,179.568,179.62,179.665,179.694,179.714,179.714,179.709,179.682,179.641,179.59,179.531,179.455,179.359,179.264,179.159,179.039,178.905,178.773,178.636,178.485,178.326,178.163,177.991,177.815,177.645
New Caledonia,Rural population,1000 persons,48.885,47.726,47.084,46.826,46.835,47.016,47.307,47.661,48.052,48.467,48.894,49.332,49.744,50.096,50.347,50.483,50.457,50.297,50.137,50.36,51.364,52.694,54.259,55.884,57.315,58.403,59.205,60.125,60.804,61.331,61.793,62.192,62.521,62.888,63.533,64.212,64.932,65.705,66.561,67.528,68.633,69.882,71.255,72.723,74.234,75.744,77.158,78.213,79.224,80.18,81.064,81.876,82.616,83.289,83.906,83.849,83.608,83.31,82.963,82.578,82.585,82.599,82.585,82.55,82.487,82.397,82.29,82.17,82.034,81.884,81.718,81.536,81.343,81.136,80.915,80.685,80.441,80.184,79.917,79.639,79.347,79.046,78.732,78.408,78.071,77.728,77.373,77.008,76.635,76.255,75.869,75.476,75.066,74.641,74.202,73.751,73.285,72.809,72.32,71.818,71.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,Urban population,1000 persons,15.94,16.53,17.324,18.3,19.443,20.732,22.161,23.715,25.397,27.211,29.162,31.252,33.474,35.809,38.232,40.717,43.229,45.774,48.472,51.26,53.96,57.136,60.725,64.548,68.327,71.861,74.966,77.342,79.461,81.429,83.351,85.223,87.039,88.767,90.237,91.77,93.381,95.083,96.923,98.937,101.154,103.606,106.27,109.102,112.03,114.988,118.058,121.502,124.956,128.402,131.807,135.164,138.472,141.737,144.977,148.837,152.827,156.819,160.823,164.835,168.452,172.058,175.69,179.339,183.01,186.694,190.387,194.085,197.787,201.492,205.195,208.889,212.585,216.273,219.95,223.627,227.286,230.931,234.561,238.175,241.755,245.32,248.847,252.349,255.811,259.249,262.64,265.989,269.299,272.569,275.795,278.973,282.122,285.236,288.326,291.386,294.41,297.411,300.38,303.308,306.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,Total Population - Both sexes,1000 persons,1908,1947.931,1992.798,2040.232,2088.483,2136.391,2183.462,2229.826,2276.133,2323.413,2372.594,2424.066,2477.199,2530.173,2580.53,2626.645,2667.082,2702.676,2736.827,2774.367,2818.387,2870.822,2929.686,2989.409,3042.177,3082.633,3108.57,3122.406,3128.956,3135.297,3146.619,3164.828,3188.539,3215.729,3243.036,3268.236,3290.304,3310.743,3332.792,3360.957,3398.172,3446.17,3503.181,3564.464,3623.279,3674.936,3717.349,3752.362,3783.974,3818.131,3858.999,3907.933,3963.206,4022.069,4080.438,4135.355,4185.888,4233.046,4278.155,4323.337,4370.062,4418.678,4468.457,4518.515,4567.527,4614.532,4659.265,4702.034,4743.131,4783.063,4822.233,4860.643,4898.203,4934.974,4971.041,5006.445,5041.241,5075.421,5108.858,5141.414,5172.962,5203.488,5232.996,5261.49,5288.967,5315.417,5340.854,5365.273,5388.723,5411.283,5432.993,5453.897,5473.988,5493.296,5511.813,5529.569,5546.584,5562.885,5578.504,5593.456,5607.793,5621.521,5634.698,5647.384,5659.638,5671.525,5683.078,5694.347,5705.41,5716.368,5727.27,5738.178,5749.095,5760.031,5770.994,5781.987,5792.988,5804.002,5814.996,5825.936,5836.776,5847.507,5858.077,5868.401,5878.367,5887.907,5896.974,5905.566,5913.624,5921.086,5927.919,5934.118,5939.717,5944.762,5949.358,5953.612,5957.531,5961.143,5964.565,5967.914,5971.284,5974.715,5978.236,5981.832,5985.484,5989.17,5992.881,5996.641,6000.454,6004.344,6008.36
New Zealand,Total Population - Male,1000 persons,959.006,979.623,1002.66,1026.847,1051.287,1075.365,1098.853,1121.843,1144.7,1167.985,1192.251,1217.685,1243.969,1270.155,1294.888,1317.313,1336.682,1353.449,1369.411,1387.119,1408.238,1433.746,1462.627,1492.009,1517.854,1537.384,1549.481,1555.36,1557.494,1559.493,1564.015,1572.074,1582.944,1595.475,1607.794,1618.678,1627.51,1635.147,1643.535,1655.407,1672.54,1695.963,1724.633,1755.783,1785.467,1810.954,1831.071,1846.889,1860.618,1875.537,1893.983,1916.651,1942.622,1970.665,1998.827,2025.748,2050.985,2075.014,2098.313,2121.716,2145.763,2170.58,2195.834,2221.055,2245.589,2268.961,2291.016,2311.898,2331.829,2351.162,2370.163,2388.86,2407.196,2425.193,2442.862,2460.186,2477.199,2493.921,2510.297,2526.249,2541.737,2556.747,2571.293,2585.363,2598.955,2612.069,2624.708,2636.868,2648.593,2659.91,2670.844,2681.416,2691.64,2701.509,2711.03,2720.205,2729.051,2737.592,2745.829,2753.771,2761.438,2768.852,2776.021,2782.99,2789.779,2796.439,2802.971,2809.39,2815.742,2822.056,2828.37,2834.689,2841.013,2847.344,2853.651,2859.927,2866.178,2872.367,2878.493,2884.519,2890.431,2896.209,2901.828,2907.25,2912.407,2917.273,2921.821,2926.064,2929.954,2933.502,2936.676,2939.497,2941.966,2944.137,2946.06,2947.793,2949.354,2950.76,2952.081,2953.365,2954.665,2956.015,2957.426,2958.889,2960.392,2961.938,2963.503,2965.105,2966.753,2968.447,2970.199
New Zealand,Total Population - Female,1000 persons,949.005,968.306,990.149,1013.39,1037.201,1061.023,1084.607,1107.985,1131.433,1155.419,1180.348,1206.379,1233.223,1260.031,1285.648,1309.336,1330.403,1349.227,1367.41,1387.239,1410.153,1437.071,1467.06,1497.403,1524.321,1545.238,1559.093,1567.046,1571.464,1575.808,1582.595,1592.749,1605.593,1620.257,1635.24,1649.556,1662.794,1675.604,1689.252,1705.549,1725.635,1750.208,1778.561,1808.69,1837.805,1863.986,1886.281,1905.466,1923.358,1942.591,1965.009,1991.29,2020.58,2051.409,2081.594,2109.605,2134.897,2158.032,2179.843,2201.622,2224.297,2248.094,2272.628,2297.464,2321.933,2345.566,2368.249,2390.131,2411.302,2431.9,2452.07,2471.782,2491.005,2509.783,2528.185,2546.263,2564.038,2581.492,2598.566,2615.163,2631.224,2646.736,2661.699,2676.128,2690.005,2703.35,2716.142,2728.397,2740.137,2751.38,2762.156,2772.48,2782.347,2791.784,2800.79,2809.364,2817.521,2825.29,2832.683,2839.693,2846.355,2852.671,2858.679,2864.391,2869.849,2875.089,2880.111,2884.954,2889.665,2894.295,2898.903,2903.493,2908.082,2912.699,2917.35,2922.054,2926.82,2931.638,2936.507,2941.42,2946.353,2951.301,2956.247,2961.151,2965.964,2970.631,2975.153,2979.509,2983.664,2987.586,2991.237,2994.623,2997.747,3000.626,3003.305,3005.817,3008.171,3010.381,3012.486,3014.555,3016.612,3018.701,3020.812,3022.946,3025.088,3027.233,3029.389,3031.538,3033.703,3035.9,3038.151
